"","url","observation","date","id_code","count","max_at_once","notes"
"2300","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","847 gibsons albatross d. gibsoni 16 (12)","27th-august-2005","847","16","12",NA
"2301","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","973 northern royal albatross d. sanfordi 1 first year","27th-august-2005","973","1",NA,"1 first year"
"2302","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","974 southern royal albatross d. epomophora 1 second year","27th-august-2005","974","1",NA,"1 second year"
"2303","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","088 black-browed albatross thalassarche melanophrys 39 (21)","27th-august-2005","088","39","21",NA
"2304","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","859 campbell albatross t. impavida 11 (8)","27th-august-2005","859","11","8",NA
"2305","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","861 shy albatross t. cauta 1 second year","27th-august-2005","861","1",NA,"1 second year"
"2306","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","861 white-capped albatross t. steadi 5 (3)","27th-august-2005","861","5","3",NA
"2307","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","862 salvins albatross t. salvini 1 first year","27th-august-2005","862","1",NA,"1 first year"
"2308","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","090 grey-headed albatross t. chrysostoma 1 second year","27th-august-2005","090","1",NA,"1 second year"
"2309","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","864 indic yellow-nosed albatross t.carteri 35 (25)","27th-august-2005","864","35","25",NA
"2310","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","065 white-faced storm-petrel pelagodroma marina dulciae 1","27th-august-2005","065","1",NA,"1"
"2311","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","104 australasian gannet morus serrator 15 (6)","27th-august-2005","104","15","6",NA
"2312","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","106 australian pelican pelicanus conspicillatus 9 (8)","27th-august-2005","106","9","8",NA
"2313","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","980 brown skua catharacta lonnbergi 3 (2)","27th-august-2005","980","3","2",NA
"2314","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","981 kelp gull larus dominicanus 8 (6)","27th-august-2005","981","8","6",NA
"2315","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","125 silver gull l. novaehollandiae 137 (47)","27th-august-2005","125","137","47",NA
"2316","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","114 white-fronted tern sterna striata 8 (5)","27th-august-2005","114","8","5",NA
"2317","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","115 crested tern s. bergii 10 (5)","27th-august-2005","115","10","5",NA
"2318","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","952 arctic tern s. paradisaea 1 adultin the harbour:","27th-august-2005","952","1",NA,":"
"2319","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","100 little pied cormorant phalacrocorax melanoleucos 3 (2)","27th-august-2005","100","3","2",NA
"2320","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","097 little black cormorant p. sulcirostris 1","27th-august-2005","097","1",NA,"1"
"2321","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","101 australian darter anhinga melanogaster 1 male","27th-august-2005","101","1",NA,"1 male"
"2322","http://www.sossa-international.org/forum/content.php?256-27th-august-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","106 australian pelican pelicanus conspicillatus 8 (6)","27th-august-2005","106","8","6",NA
"2323","http://www.sossa-international.org/forum/content.php?255-24th-july-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","929southern giant-petrel macronectes giganteus 6 (2)","24th-july-2005","929","6","2",NA
"2324","http://www.sossa-international.org/forum/content.php?255-24th-july-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","937northern giant-petrel m. halli 1","24th-july-2005","937","1",NA,"1"
"2325","http://www.sossa-international.org/forum/content.php?255-24th-july-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","077 white-headed petrel pterodroma lessoni 1","24th-july-2005","077","1",NA,"1"
"2326","http://www.sossa-international.org/forum/content.php?255-24th-july-2005-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","971 solanders petrel p. solandri 30 (15)","24th-july-2005","971","30","15",NA
